dataset;level;method;cls;nr_events;metric;score
bpic2015_1_f2;25;all_embeddings;LSTM;1;-1;auc;0.6424946581196581
bpic2015_1_f2;25;all_embeddings;LSTM;2;-1;auc;0.6535790598290598
bpic2015_1_f2;25;all_embeddings;LSTM;3;-1;auc;0.6658653846153847
bpic2015_1_f2;25;all_embeddings;LSTM;4;-1;auc;0.6504524886877828
bpic2015_1_f2;25;all_embeddings;LSTM;5;-1;auc;0.6985294117647058
bpic2015_1_f2;25;all_embeddings;LSTM;6;-1;auc;0.6496040723981901
bpic2015_1_f2;25;all_embeddings;LSTM;7;-1;auc;0.6948529411764706
bpic2015_1_f2;25;all_embeddings;LSTM;8;-1;auc;0.6699660633484162
bpic2015_1_f2;25;all_embeddings;LSTM;9;-1;auc;0.7229920814479638
bpic2015_1_f2;25;all_embeddings;LSTM;10;-1;auc;0.7124500285551114
bpic2015_1_f2;25;all_embeddings;LSTM;11;-1;auc;0.7012687427912341
bpic2015_1_f2;25;all_embeddings;LSTM;12;-1;auc;0.6745588235294118
bpic2015_1_f2;25;all_embeddings;LSTM;13;-1;auc;0.7188057040998217
bpic2015_1_f2;25;all_embeddings;LSTM;14;-1;auc;0.7720588235294118
bpic2015_1_f2;25;all_embeddings;LSTM;15;-1;auc;0.8500639386189258
bpic2015_1_f2;25;all_embeddings;LSTM;16;-1;auc;0.8645765998707176
bpic2015_1_f2;25;all_embeddings;LSTM;17;-1;auc;0.8907563025210083
bpic2015_1_f2;25;all_embeddings;LSTM;18;-1;auc;0.9150693985459353
bpic2015_1_f2;25;all_embeddings;LSTM;19;-1;auc;0.9157754010695186
bpic2015_1_f2;25;all_embeddings;LSTM;20;-1;auc;0.9393939393939393
bpic2015_1_f2;25;all_embeddings;LSTM;21;-1;auc;0.9050853361198189
bpic2015_1_f2;25;all_embeddings;LSTM;22;-1;auc;0.9191919191919191
bpic2015_1_f2;25;all_embeddings;LSTM;23;-1;auc;0.9115290839428771
bpic2015_1_f2;25;all_embeddings;LSTM;24;-1;auc;0.9390456287008011
bpic2015_1_f2;25;all_embeddings;LSTM;25;-1;auc;0.9150121908742599
bpic2015_1_f2;25;all_embeddings;LSTM;26;-1;auc;0.924781976744186
bpic2015_1_f2;25;all_embeddings;LSTM;27;-1;auc;0.9326636904761905
bpic2015_1_f2;25;all_embeddings;LSTM;28;-1;auc;0.9258283132530121
bpic2015_1_f2;25;all_embeddings;LSTM;29;-1;auc;0.922816265060241
bpic2015_1_f2;25;all_embeddings;LSTM;30;-1;auc;0.919051204819277
bpic2015_1_f2;25;all_embeddings;LSTM;31;-1;auc;0.9146341463414634
bpic2015_1_f2;25;all_embeddings;LSTM;32;-1;auc;0.919921875
bpic2015_1_f2;25;all_embeddings;LSTM;33;-1;auc;0.9195643066610808
bpic2015_1_f2;25;all_embeddings;LSTM;34;-1;auc;0.9318181818181818
bpic2015_1_f2;25;all_embeddings;LSTM;35;-1;auc;0.9088693957115009
bpic2015_1_f2;25;all_embeddings;LSTM;36;-1;auc;0.8987854251012146
bpic2015_1_f2;25;all_embeddings;LSTM;37;-1;auc;0.9157894736842105
bpic2015_1_f2;25;all_embeddings;LSTM;38;-1;auc;0.9216666666666666
bpic2015_1_f2;25;all_embeddings;LSTM;39;-1;auc;0.8904347826086957
bpic2015_1_f2;25;all_embeddings;LSTM;40;-1;auc;0.8515942028985507
bpic2015_1_f2;25;all_embeddings;LSTM;-1;auc;0.8175594084506738
