dataset;method;cls;nr_events;metric;score
bpic2011_f2;all_agg;XGB;1;-1;auc;0.7971101745936183
bpic2011_f2;all_agg;XGB;2;-1;auc;0.8039826839826839
bpic2011_f2;all_agg;XGB;3;-1;auc;0.8068527217463387
bpic2011_f2;all_agg;XGB;4;-1;auc;0.805003819709702
bpic2011_f2;all_agg;XGB;5;-1;auc;0.805994005994006
bpic2011_f2;all_agg;XGB;6;-1;auc;0.7975926512511878
bpic2011_f2;all_agg;XGB;7;-1;auc;0.795164185408088
bpic2011_f2;all_agg;XGB;8;-1;auc;0.8513470001073308
bpic2011_f2;all_agg;XGB;9;-1;auc;0.924546527852313
bpic2011_f2;all_agg;XGB;10;-1;auc;0.9566384029193947
bpic2011_f2;all_agg;XGB;11;-1;auc;0.9574069997798811
bpic2011_f2;all_agg;XGB;12;-1;auc;0.9593880695575611
bpic2011_f2;all_agg;XGB;13;-1;auc;0.9723609723609723
bpic2011_f2;all_agg;XGB;14;-1;auc;0.992059891107078
bpic2011_f2;all_agg;XGB;15;-1;auc;0.9928539019963702
bpic2011_f2;all_agg;XGB;16;-1;auc;0.9930807622504537
bpic2011_f2;all_agg;XGB;17;-1;auc;0.9931941923774955
bpic2011_f2;all_agg;XGB;18;-1;auc;0.9956896551724138
bpic2011_f2;all_agg;XGB;19;-1;auc;0.995537757437071
bpic2011_f2;all_agg;XGB;20;-1;auc;0.995537757437071
bpic2011_f2;all_agg;XGB;21;-1;auc;0.995537757437071
bpic2011_f2;all_agg;XGB;22;-1;auc;0.9953831948291783
bpic2011_f2;all_agg;XGB;23;-1;auc;0.9953831948291783
bpic2011_f2;all_agg;XGB;24;-1;auc;0.9976608187134504
bpic2011_f2;all_agg;XGB;25;-1;auc;0.9976608187134504
bpic2011_f2;all_agg;XGB;26;-1;auc;0.9976608187134504
bpic2011_f2;all_agg;XGB;27;-1;auc;0.9975417895771878
bpic2011_f2;all_agg;XGB;28;-1;auc;0.9976438492063492
bpic2011_f2;all_agg;XGB;29;-1;auc;0.9972222222222222
bpic2011_f2;all_agg;XGB;30;-1;auc;0.9972222222222222
bpic2011_f2;all_agg;XGB;31;-1;auc;0.9972078181092939
bpic2011_f2;all_agg;XGB;32;-1;auc;0.9971287940935193
bpic2011_f2;all_agg;XGB;33;-1;auc;0.997141223556318
bpic2011_f2;all_agg;XGB;34;-1;auc;0.9972161172161172
bpic2011_f2;all_agg;XGB;35;-1;auc;0.9971277399848828
bpic2011_f2;all_agg;XGB;36;-1;auc;0.9970247416222988
bpic2011_f2;all_agg;XGB;37;-1;auc;0.9970193740685543
bpic2011_f2;all_agg;XGB;38;-1;auc;0.9969889595182335
bpic2011_f2;all_agg;XGB;39;-1;auc;0.997096994535519
bpic2011_f2;all_agg;XGB;40;-1;auc;0.9972677595628415
bpic2011_f2;all_agg;XGB;-1;auc;0.9626640761569534
