dataset;level;method;cls;nr_events;metric;score
bpic2015_5_f2;00;all_embeddings;LSTM;1;-1;auc;0.5715617715617716
bpic2015_5_f2;00;all_embeddings;LSTM;2;-1;auc;0.5603729603729604
bpic2015_5_f2;00;all_embeddings;LSTM;3;-1;auc;0.5601398601398602
bpic2015_5_f2;00;all_embeddings;LSTM;4;-1;auc;0.5650932400932401
bpic2015_5_f2;00;all_embeddings;LSTM;5;-1;auc;0.566142191142191
bpic2015_5_f2;00;all_embeddings;LSTM;6;-1;auc;0.5675990675990675
bpic2015_5_f2;00;all_embeddings;LSTM;7;-1;auc;0.570979020979021
bpic2015_5_f2;00;all_embeddings;LSTM;8;-1;auc;0.5770396270396271
bpic2015_5_f2;00;all_embeddings;LSTM;9;-1;auc;0.5999417249417249
bpic2015_5_f2;00;all_embeddings;LSTM;10;-1;auc;0.6072727272727273
bpic2015_5_f2;00;all_embeddings;LSTM;11;-1;auc;0.6154073199527744
bpic2015_5_f2;00;all_embeddings;LSTM;12;-1;auc;0.6310754604872252
bpic2015_5_f2;00;all_embeddings;LSTM;13;-1;auc;0.6563515954244431
bpic2015_5_f2;00;all_embeddings;LSTM;14;-1;auc;0.7086092715231789
bpic2015_5_f2;00;all_embeddings;LSTM;15;-1;auc;0.7298525798525799
bpic2015_5_f2;00;all_embeddings;LSTM;16;-1;auc;0.8242628992628992
bpic2015_5_f2;00;all_embeddings;LSTM;17;-1;auc;0.8970315398886828
bpic2015_5_f2;00;all_embeddings;LSTM;18;-1;auc;0.9548567870485679
bpic2015_5_f2;00;all_embeddings;LSTM;19;-1;auc;0.9828144458281445
bpic2015_5_f2;00;all_embeddings;LSTM;20;-1;auc;0.9923510971786834
bpic2015_5_f2;00;all_embeddings;LSTM;21;-1;auc;0.9974391805377721
bpic2015_5_f2;00;all_embeddings;LSTM;22;-1;auc;0.9984526112185688
bpic2015_5_f2;00;all_embeddings;LSTM;23;-1;auc;0.9992263056092843
bpic2015_5_f2;00;all_embeddings;LSTM;24;-1;auc;0.9992263056092843
bpic2015_5_f2;00;all_embeddings;LSTM;25;-1;auc;0.9994647397296935
bpic2015_5_f2;00;all_embeddings;LSTM;26;-1;auc;0.9994647397296935
bpic2015_5_f2;00;all_embeddings;LSTM;27;-1;auc;0.9993261455525606
bpic2015_5_f2;00;all_embeddings;LSTM;28;-1;auc;0.9991913746630728
bpic2015_5_f2;00;all_embeddings;LSTM;29;-1;auc;0.999056603773585
bpic2015_5_f2;00;all_embeddings;LSTM;30;-1;auc;0.9991913746630728
bpic2015_5_f2;00;all_embeddings;LSTM;31;-1;auc;0.9993261455525606
bpic2015_5_f2;00;all_embeddings;LSTM;32;-1;auc;0.9991855572146056
bpic2015_5_f2;00;all_embeddings;LSTM;33;-1;auc;0.999321297678838
bpic2015_5_f2;00;all_embeddings;LSTM;34;-1;auc;0.999321297678838
bpic2015_5_f2;00;all_embeddings;LSTM;35;-1;auc;0.9995837957824639
bpic2015_5_f2;00;all_embeddings;LSTM;36;-1;auc;1.0
bpic2015_5_f2;00;all_embeddings;LSTM;37;-1;auc;0.9998602375960867
bpic2015_5_f2;00;all_embeddings;LSTM;38;-1;auc;0.9998602375960867
bpic2015_5_f2;00;all_embeddings;LSTM;39;-1;auc;0.9997204751921733
bpic2015_5_f2;00;all_embeddings;LSTM;40;-1;auc;0.9995711835334478
bpic2015_5_f2;00;all_embeddings;LSTM;-1;auc;0.916213269996469
