dataset;level;method;cls;nr_events;metric;score
bpic2011_f2;75;all_embeddings;LSTM;1;-1;auc;0.6111636707663198
bpic2011_f2;75;all_embeddings;LSTM;2;-1;auc;0.6617316017316017
bpic2011_f2;75;all_embeddings;LSTM;3;-1;auc;0.5772312793589389
bpic2011_f2;75;all_embeddings;LSTM;4;-1;auc;0.5060160427807487
bpic2011_f2;75;all_embeddings;LSTM;5;-1;auc;0.4552447552447552
bpic2011_f2;75;all_embeddings;LSTM;6;-1;auc;0.3910885862105375
bpic2011_f2;75;all_embeddings;LSTM;7;-1;auc;0.3810579664238201
bpic2011_f2;75;all_embeddings;LSTM;8;-1;auc;0.3796286358269829
bpic2011_f2;75;all_embeddings;LSTM;9;-1;auc;0.4046366856284212
bpic2011_f2;75;all_embeddings;LSTM;10;-1;auc;0.4299667274873886
bpic2011_f2;75;all_embeddings;LSTM;11;-1;auc;0.42383887299141537
bpic2011_f2;75;all_embeddings;LSTM;12;-1;auc;0.46290997138454765
bpic2011_f2;75;all_embeddings;LSTM;13;-1;auc;0.4437784437784437
bpic2011_f2;75;all_embeddings;LSTM;14;-1;auc;0.4503176043557169
bpic2011_f2;75;all_embeddings;LSTM;15;-1;auc;0.4424909255898367
bpic2011_f2;75;all_embeddings;LSTM;16;-1;auc;0.44305807622504534
bpic2011_f2;75;all_embeddings;LSTM;17;-1;auc;0.4488430127041742
bpic2011_f2;75;all_embeddings;LSTM;18;-1;auc;0.441016333938294
bpic2011_f2;75;all_embeddings;LSTM;19;-1;auc;0.43684210526315786
bpic2011_f2;75;all_embeddings;LSTM;20;-1;auc;0.44164759725400454
bpic2011_f2;75;all_embeddings;LSTM;21;-1;auc;0.43089244851258585
bpic2011_f2;75;all_embeddings;LSTM;22;-1;auc;0.44159741458910434
bpic2011_f2;75;all_embeddings;LSTM;23;-1;auc;0.45625577100646353
bpic2011_f2;75;all_embeddings;LSTM;24;-1;auc;0.47040935672514617
bpic2011_f2;75;all_embeddings;LSTM;25;-1;auc;0.4814035087719298
bpic2011_f2;75;all_embeddings;LSTM;26;-1;auc;0.4950877192982456
bpic2011_f2;75;all_embeddings;LSTM;27;-1;auc;0.5076204523107177
bpic2011_f2;75;all_embeddings;LSTM;28;-1;auc;0.5143849206349207
bpic2011_f2;75;all_embeddings;LSTM;29;-1;auc;0.48194444444444445
bpic2011_f2;75;all_embeddings;LSTM;30;-1;auc;0.5121212121212121
bpic2011_f2;75;all_embeddings;LSTM;31;-1;auc;0.5407525595000665
bpic2011_f2;75;all_embeddings;LSTM;32;-1;auc;0.567131528575335
bpic2011_f2;75;all_embeddings;LSTM;33;-1;auc;0.5963407661520869
bpic2011_f2;75;all_embeddings;LSTM;34;-1;auc;0.579047619047619
bpic2011_f2;75;all_embeddings;LSTM;35;-1;auc;0.5667422524565382
bpic2011_f2;75;all_embeddings;LSTM;36;-1;auc;0.5743814594425306
bpic2011_f2;75;all_embeddings;LSTM;37;-1;auc;0.5688027819175361
bpic2011_f2;75;all_embeddings;LSTM;38;-1;auc;0.5677484108397458
bpic2011_f2;75;all_embeddings;LSTM;39;-1;auc;0.5689890710382514
bpic2011_f2;75;all_embeddings;LSTM;40;-1;auc;0.5689890710382514
bpic2011_f2;75;all_embeddings;LSTM;-1;auc;0.49406658189102065
