dataset;method;cls;nr_events;metric;score
bpic2011_f4;all_agg;XGB;1;-1;auc;0.8212755638186081
bpic2011_f4;all_agg;XGB;2;-1;auc;0.8229929978830809
bpic2011_f4;all_agg;XGB;3;-1;auc;0.8136921870917168
bpic2011_f4;all_agg;XGB;4;-1;auc;0.8066328379847771
bpic2011_f4;all_agg;XGB;5;-1;auc;0.8006094077318606
bpic2011_f4;all_agg;XGB;6;-1;auc;0.7880352262374734
bpic2011_f4;all_agg;XGB;7;-1;auc;0.7887437999797551
bpic2011_f4;all_agg;XGB;8;-1;auc;0.7854860323677971
bpic2011_f4;all_agg;XGB;9;-1;auc;0.7857952788372332
bpic2011_f4;all_agg;XGB;10;-1;auc;0.7832182249252655
bpic2011_f4;all_agg;XGB;11;-1;auc;0.7768708925164299
bpic2011_f4;all_agg;XGB;12;-1;auc;0.7764468942124232
bpic2011_f4;all_agg;XGB;13;-1;auc;0.7765650080256822
bpic2011_f4;all_agg;XGB;14;-1;auc;0.7770262899530925
bpic2011_f4;all_agg;XGB;15;-1;auc;0.7771353768953857
bpic2011_f4;all_agg;XGB;16;-1;auc;0.7771353768953856
bpic2011_f4;all_agg;XGB;17;-1;auc;0.7781171593760227
bpic2011_f4;all_agg;XGB;18;-1;auc;0.7901588702559577
bpic2011_f4;all_agg;XGB;19;-1;auc;0.7895499108734403
bpic2011_f4;all_agg;XGB;20;-1;auc;0.7886586452762923
bpic2011_f4;all_agg;XGB;21;-1;auc;0.7898841354723707
bpic2011_f4;all_agg;XGB;22;-1;auc;0.7884788478847885
bpic2011_f4;all_agg;XGB;23;-1;auc;0.7885913591359136
bpic2011_f4;all_agg;XGB;24;-1;auc;0.7877272727272727
bpic2011_f4;all_agg;XGB;25;-1;auc;0.7870454545454545
bpic2011_f4;all_agg;XGB;26;-1;auc;0.7854545454545454
bpic2011_f4;all_agg;XGB;27;-1;auc;0.7856297348484849
bpic2011_f4;all_agg;XGB;28;-1;auc;0.7874401913875597
bpic2011_f4;all_agg;XGB;29;-1;auc;0.7982944011865035
bpic2011_f4;all_agg;XGB;30;-1;auc;0.8047212952663454
bpic2011_f4;all_agg;XGB;31;-1;auc;0.8156519466945389
bpic2011_f4;all_agg;XGB;32;-1;auc;0.824229313142239
bpic2011_f4;all_agg;XGB;33;-1;auc;0.8248809190249369
bpic2011_f4;all_agg;XGB;34;-1;auc;0.8241103848946987
bpic2011_f4;all_agg;XGB;35;-1;auc;0.8298673899939724
bpic2011_f4;all_agg;XGB;36;-1;auc;0.8353696741854636
bpic2011_f4;all_agg;XGB;37;-1;auc;0.8303571428571428
bpic2011_f4;all_agg;XGB;38;-1;auc;0.8311535881958417
bpic2011_f4;all_agg;XGB;39;-1;auc;0.8233264320220841
bpic2011_f4;all_agg;XGB;40;-1;auc;0.8217736369910282
bpic2011_f4;all_agg;XGB;-1;auc;0.7979078387896814
