dataset;level;method;cls;nr_events;metric;score
bpic2015_1_f2;50;all_embeddings;LSTM;1;-1;auc;0.7379807692307693
bpic2015_1_f2;50;all_embeddings;LSTM;2;-1;auc;0.702991452991453
bpic2015_1_f2;50;all_embeddings;LSTM;3;-1;auc;0.7032585470085471
bpic2015_1_f2;50;all_embeddings;LSTM;4;-1;auc;0.6809954751131221
bpic2015_1_f2;50;all_embeddings;LSTM;5;-1;auc;0.6948529411764706
bpic2015_1_f2;50;all_embeddings;LSTM;6;-1;auc;0.6281108597285068
bpic2015_1_f2;50;all_embeddings;LSTM;7;-1;auc;0.6849547511312217
bpic2015_1_f2;50;all_embeddings;LSTM;8;-1;auc;0.6552601809954752
bpic2015_1_f2;50;all_embeddings;LSTM;9;-1;auc;0.6821266968325791
bpic2015_1_f2;50;all_embeddings;LSTM;10;-1;auc;0.6781838949171902
bpic2015_1_f2;50;all_embeddings;LSTM;11;-1;auc;0.6773356401384083
bpic2015_1_f2;50;all_embeddings;LSTM;12;-1;auc;0.6676470588235294
bpic2015_1_f2;50;all_embeddings;LSTM;13;-1;auc;0.6749851455733809
bpic2015_1_f2;50;all_embeddings;LSTM;14;-1;auc;0.7130788485607009
bpic2015_1_f2;50;all_embeddings;LSTM;15;-1;auc;0.7621483375959079
bpic2015_1_f2;50;all_embeddings;LSTM;16;-1;auc;0.8009049773755655
bpic2015_1_f2;50;all_embeddings;LSTM;17;-1;auc;0.81060116354234
bpic2015_1_f2;50;all_embeddings;LSTM;18;-1;auc;0.8364177131526768
bpic2015_1_f2;50;all_embeddings;LSTM;19;-1;auc;0.8572860962566845
bpic2015_1_f2;50;all_embeddings;LSTM;20;-1;auc;0.8725182863113898
bpic2015_1_f2;50;all_embeddings;LSTM;21;-1;auc;0.8721699756182515
bpic2015_1_f2;50;all_embeddings;LSTM;22;-1;auc;0.8415186346220829
bpic2015_1_f2;50;all_embeddings;LSTM;23;-1;auc;0.8394287704632533
bpic2015_1_f2;50;all_embeddings;LSTM;24;-1;auc;0.8237547892720306
bpic2015_1_f2;50;all_embeddings;LSTM;25;-1;auc;0.7903169627307559
bpic2015_1_f2;50;all_embeddings;LSTM;26;-1;auc;0.7445494186046512
bpic2015_1_f2;50;all_embeddings;LSTM;27;-1;auc;0.7127976190476191
bpic2015_1_f2;50;all_embeddings;LSTM;28;-1;auc;0.6878765060240964
bpic2015_1_f2;50;all_embeddings;LSTM;29;-1;auc;0.7225150602409639
bpic2015_1_f2;50;all_embeddings;LSTM;30;-1;auc;0.679593373493976
bpic2015_1_f2;50;all_embeddings;LSTM;31;-1;auc;0.6955030487804879
bpic2015_1_f2;50;all_embeddings;LSTM;32;-1;auc;0.730078125
bpic2015_1_f2;50;all_embeddings;LSTM;33;-1;auc;0.7084206116464181
bpic2015_1_f2;50;all_embeddings;LSTM;34;-1;auc;0.6929499072356216
bpic2015_1_f2;50;all_embeddings;LSTM;35;-1;auc;0.6730019493177388
bpic2015_1_f2;50;all_embeddings;LSTM;36;-1;auc;0.6700404858299595
bpic2015_1_f2;50;all_embeddings;LSTM;37;-1;auc;0.6721052631578948
bpic2015_1_f2;50;all_embeddings;LSTM;38;-1;auc;0.6266666666666666
bpic2015_1_f2;50;all_embeddings;LSTM;39;-1;auc;0.6434782608695652
bpic2015_1_f2;50;all_embeddings;LSTM;40;-1;auc;0.6057971014492753
bpic2015_1_f2;50;all_embeddings;LSTM;-1;auc;0.7124608187058311
