dataset;method;cls;nr_events;metric;score
bpic2015_2_f2;all_agg;XGB;1;-1;auc;0.7883076923076923
bpic2015_2_f2;all_agg;XGB;2;-1;auc;0.78528
bpic2015_2_f2;all_agg;XGB;3;-1;auc;0.7824
bpic2015_2_f2;all_agg;XGB;4;-1;auc;0.78816
bpic2015_2_f2;all_agg;XGB;5;-1;auc;0.7996800000000001
bpic2015_2_f2;all_agg;XGB;6;-1;auc;0.7999999999999999
bpic2015_2_f2;all_agg;XGB;7;-1;auc;0.7919999999999999
bpic2015_2_f2;all_agg;XGB;8;-1;auc;0.7574193548387097
bpic2015_2_f2;all_agg;XGB;9;-1;auc;0.7490322580645161
bpic2015_2_f2;all_agg;XGB;10;-1;auc;0.753225806451613
bpic2015_2_f2;all_agg;XGB;11;-1;auc;0.7577419354838709
bpic2015_2_f2;all_agg;XGB;12;-1;auc;0.8068852459016393
bpic2015_2_f2;all_agg;XGB;13;-1;auc;0.8013223140495868
bpic2015_2_f2;all_agg;XGB;14;-1;auc;0.8426446280991736
bpic2015_2_f2;all_agg;XGB;15;-1;auc;0.8819834710743801
bpic2015_2_f2;all_agg;XGB;16;-1;auc;0.914710743801653
bpic2015_2_f2;all_agg;XGB;17;-1;auc;0.9490909090909091
bpic2015_2_f2;all_agg;XGB;18;-1;auc;0.9537190082644628
bpic2015_2_f2;all_agg;XGB;19;-1;auc;0.99
bpic2015_2_f2;all_agg;XGB;20;-1;auc;0.9854166666666667
bpic2015_2_f2;all_agg;XGB;21;-1;auc;0.9927536231884058
bpic2015_2_f2;all_agg;XGB;22;-1;auc;0.9879430032882719
bpic2015_2_f2;all_agg;XGB;23;-1;auc;0.9919620021921812
bpic2015_2_f2;all_agg;XGB;24;-1;auc;0.9945195469492144
bpic2015_2_f2;all_agg;XGB;25;-1;auc;0.9959810010960906
bpic2015_2_f2;all_agg;XGB;26;-1;auc;0.9967117281695287
bpic2015_2_f2;all_agg;XGB;27;-1;auc;0.9970770917062477
bpic2015_2_f2;all_agg;XGB;28;-1;auc;0.9974424552429667
bpic2015_2_f2;all_agg;XGB;29;-1;auc;0.9981731823164048
bpic2015_2_f2;all_agg;XGB;30;-1;auc;0.9981731823164048
bpic2015_2_f2;all_agg;XGB;31;-1;auc;0.9978078187796857
bpic2015_2_f2;all_agg;XGB;32;-1;auc;0.997789240972734
bpic2015_2_f2;all_agg;XGB;33;-1;auc;0.996683861459101
bpic2015_2_f2;all_agg;XGB;34;-1;auc;0.9985261606484893
bpic2015_2_f2;all_agg;XGB;35;-1;auc;0.9981577008106116
bpic2015_2_f2;all_agg;XGB;36;-1;auc;0.9992630803242447
bpic2015_2_f2;all_agg;XGB;37;-1;auc;0.9992630803242447
bpic2015_2_f2;all_agg;XGB;38;-1;auc;0.998894620486367
bpic2015_2_f2;all_agg;XGB;39;-1;auc;0.99884437596302
bpic2015_2_f2;all_agg;XGB;40;-1;auc;0.99884437596302
bpic2015_2_f2;all_agg;XGB;-1;auc;0.9455605736957169
