dataset;method;cls;nr_events;metric;score
bpic2011_f2;all_agg;XGB;1;-1;auc;0.8362432269717037
bpic2011_f2;all_agg;XGB;2;-1;auc;0.8425974025974026
bpic2011_f2;all_agg;XGB;3;-1;auc;0.8464585060329741
bpic2011_f2;all_agg;XGB;4;-1;auc;0.8477845683728037
bpic2011_f2;all_agg;XGB;5;-1;auc;0.8448551448551449
bpic2011_f2;all_agg;XGB;6;-1;auc;0.8467954809418223
bpic2011_f2;all_agg;XGB;7;-1;auc;0.8388765705838878
bpic2011_f2;all_agg;XGB;8;-1;auc;0.8859074809488032
bpic2011_f2;all_agg;XGB;9;-1;auc;0.9372115487817968
bpic2011_f2;all_agg;XGB;10;-1;auc;0.9708060534506816
bpic2011_f2;all_agg;XGB;11;-1;auc;0.9746863306185339
bpic2011_f2;all_agg;XGB;12;-1;auc;0.975016508914814
bpic2011_f2;all_agg;XGB;13;-1;auc;0.9796869796869796
bpic2011_f2;all_agg;XGB;14;-1;auc;0.9858212341197823
bpic2011_f2;all_agg;XGB;15;-1;auc;0.9861615245009074
bpic2011_f2;all_agg;XGB;16;-1;auc;0.9865018148820326
bpic2011_f2;all_agg;XGB;17;-1;auc;0.9866152450090744
bpic2011_f2;all_agg;XGB;18;-1;auc;0.991152450090744
bpic2011_f2;all_agg;XGB;19;-1;auc;0.9917620137299771
bpic2011_f2;all_agg;XGB;20;-1;auc;0.9916475972540045
bpic2011_f2;all_agg;XGB;21;-1;auc;0.9923340961098398
bpic2011_f2;all_agg;XGB;22;-1;auc;0.9922668513388735
bpic2011_f2;all_agg;XGB;23;-1;auc;0.9923822714681441
bpic2011_f2;all_agg;XGB;24;-1;auc;0.9967251461988303
bpic2011_f2;all_agg;XGB;25;-1;auc;0.9970760233918128
bpic2011_f2;all_agg;XGB;26;-1;auc;0.9970760233918128
bpic2011_f2;all_agg;XGB;27;-1;auc;0.9968043264503441
bpic2011_f2;all_agg;XGB;28;-1;auc;0.9966517857142858
bpic2011_f2;all_agg;XGB;29;-1;auc;0.9963383838383839
bpic2011_f2;all_agg;XGB;30;-1;auc;0.9965909090909091
bpic2011_f2;all_agg;XGB;31;-1;auc;0.9964100518548066
bpic2011_f2;all_agg;XGB;32;-1;auc;0.9976756904566585
bpic2011_f2;all_agg;XGB;33;-1;auc;0.9978559176672385
bpic2011_f2;all_agg;XGB;34;-1;auc;0.9978021978021978
bpic2011_f2;all_agg;XGB;35;-1;auc;0.9978835978835978
bpic2011_f2;all_agg;XGB;36;-1;auc;0.9970247416222988
bpic2011_f2;all_agg;XGB;37;-1;auc;0.9975161450571286
bpic2011_f2;all_agg;XGB;38;-1;auc;0.9978253596520575
bpic2011_f2;all_agg;XGB;39;-1;auc;0.9981215846994536
bpic2011_f2;all_agg;XGB;40;-1;auc;0.9981215846994536
bpic2011_f2;all_agg;XGB;-1;auc;0.9726045222045383
