dataset;method;cls;nr_events;metric;score
bpic2015_2_f2;all_agg;XGB;1;-1;auc;0.7089230769230769
bpic2015_2_f2;all_agg;XGB;2;-1;auc;0.7411200000000001
bpic2015_2_f2;all_agg;XGB;3;-1;auc;0.768
bpic2015_2_f2;all_agg;XGB;4;-1;auc;0.7711999999999999
bpic2015_2_f2;all_agg;XGB;5;-1;auc;0.76096
bpic2015_2_f2;all_agg;XGB;6;-1;auc;0.7696
bpic2015_2_f2;all_agg;XGB;7;-1;auc;0.76928
bpic2015_2_f2;all_agg;XGB;8;-1;auc;0.7761290322580645
bpic2015_2_f2;all_agg;XGB;9;-1;auc;0.773225806451613
bpic2015_2_f2;all_agg;XGB;10;-1;auc;0.7764516129032258
bpic2015_2_f2;all_agg;XGB;11;-1;auc;0.7645161290322581
bpic2015_2_f2;all_agg;XGB;12;-1;auc;0.8088524590163935
bpic2015_2_f2;all_agg;XGB;13;-1;auc;0.8433057851239669
bpic2015_2_f2;all_agg;XGB;14;-1;auc;0.8942148760330579
bpic2015_2_f2;all_agg;XGB;15;-1;auc;0.9249586776859504
bpic2015_2_f2;all_agg;XGB;16;-1;auc;0.9550413223140496
bpic2015_2_f2;all_agg;XGB;17;-1;auc;0.9745454545454545
bpic2015_2_f2;all_agg;XGB;18;-1;auc;0.983801652892562
bpic2015_2_f2;all_agg;XGB;19;-1;auc;0.9896666666666667
bpic2015_2_f2;all_agg;XGB;20;-1;auc;0.9857638888888889
bpic2015_2_f2;all_agg;XGB;21;-1;auc;0.9865942028985508
bpic2015_2_f2;all_agg;XGB;22;-1;auc;0.9890390938984289
bpic2015_2_f2;all_agg;XGB;23;-1;auc;0.9915966386554622
bpic2015_2_f2;all_agg;XGB;24;-1;auc;0.9908659115820241
bpic2015_2_f2;all_agg;XGB;25;-1;auc;0.9912312751187432
bpic2015_2_f2;all_agg;XGB;26;-1;auc;0.9912312751187432
bpic2015_2_f2;all_agg;XGB;27;-1;auc;0.9864815491413956
bpic2015_2_f2;all_agg;XGB;28;-1;auc;0.9861161856046767
bpic2015_2_f2;all_agg;XGB;29;-1;auc;0.9842893679210813
bpic2015_2_f2;all_agg;XGB;30;-1;auc;0.9846547314578005
bpic2015_2_f2;all_agg;XGB;31;-1;auc;0.9850200949945196
bpic2015_2_f2;all_agg;XGB;32;-1;auc;0.9856300663227708
bpic2015_2_f2;all_agg;XGB;33;-1;auc;0.9859985261606484
bpic2015_2_f2;all_agg;XGB;34;-1;auc;0.9988946204863669
bpic2015_2_f2;all_agg;XGB;35;-1;auc;0.9988946204863669
bpic2015_2_f2;all_agg;XGB;36;-1;auc;0.9996315401621223
bpic2015_2_f2;all_agg;XGB;37;-1;auc;0.9996315401621223
bpic2015_2_f2;all_agg;XGB;38;-1;auc;0.9996315401621223
bpic2015_2_f2;all_agg;XGB;39;-1;auc;0.9996147919876734
bpic2015_2_f2;all_agg;XGB;40;-1;auc;0.9996147919876734
bpic2015_2_f2;all_agg;XGB;-1;auc;0.9472852562759042
